wavelength,Cycle_1_0,Cycle_2_0,Cycle_3_0,Cycle_4_0,Cycle_5_0,Cycle_6_0,,Peak Spectroscopy,,,
327.4069,68021.0217,72643.8975,78021.269,76088.41,92864.5798,90887.8247,,,,,
327.4079,51911.5165,68731.1294,59604.6277,62783.5166,76144.8581,78201.4624,,,,,
327.4089,50834.4899,64448.9095,52961.8185,57729.3972,69766.6366,65340.6088,,,,,
327.4099,41305.3013,57129.9066,43678.4652,47646.1874,58563.7943,55128.9859,,,,,
327.4109,34563.8582,49787.4782,41254.9417,43926.2854,47800.8212,48823.4883,,,,,
327.4119,33541.4598,48181.7567,37118.1156,34179.1177,47745.3811,43706.7992,,,,,
327.4129,33627.0318,43729.3669,36204.892,29956.8437,43593.0412,40910.7631,,,,,
327.4139,29699.5301,43773.6361,31754.3723,26408.6991,39126.7655,35105.1874,,,,,
327.4149,28843.3623,39503.0365,30383.7457,25373.7025,37789.2145,33672.3481,,,,,
327.4159,23269.6599,40046.9049,27157.4715,23723.5491,35270.3125,32995.8182,,,,,
327.4169,21139.6641,37250.8045,22779.0076,21795.2241,32615.8825,31311.2052,,,,,
327.4179,23503.1676,33895.6203,22584.9932,19758.5158,31868.3103,28617.1315,,,,,
327.4189,23362.0067,33848.5571,23535.1565,19514.8303,31756.3096,27756.5903,,,,,
327.4199,22818.5437,35101.2155,24579.2807,18524.3206,27319.0329,24385.5311,,,,,
327.4209,23002.2083,30390.0156,21020.7692,17961.1586,26690.9344,28357.7877,,,,,
327.4219,23900.5014,37145.6414,20525.2562,16855.8356,25675.7563,25601.3403,,,,,
327.4229,20065.6111,34749.045,21951.4471,15053.3001,24775.5587,24026.1932,,,,,
327.4239,20728.4384,30797.3411,22026.4734,15413.4323,23286.1276,22334.6138,,,,,
327.4249,18082.387,31026.6073,21021.9994,15090.1896,23243.912,23882.0645,,,,,
327.4259,18734.7467,33036.0234,20555.2762,13581.5886,24022.1541,23674.1809,,,,,
327.4269,18404.749,31523.7847,18894.0701,14436.962,23753.8844,21890.462,,,,,
327.4279,18500.7827,30471.9188,19720.4971,14380.1531,22211.9694,22756.881,,,,,
327.4289,15311.4636,28628.5209,19505.5473,13000.066,20844.1329,24410.2963,,,,,
327.4299,18012.3787,26404.4918,21048.9283,13125.4005,20569.2346,20777.8194,,,,,
327.4309,15283.0248,31449.4703,18815.4558,13032.2133,20645.3544,21310.1504,,,,,
327.4319,17410.6809,29292.4333,20321.3439,12290.566,20086.4029,23570.7929,,,,,
327.4329,16606.1356,28045.2088,18536.038,13095.7807,19304.4631,22794.0763,,,,,
327.4339,16393.2594,24931.5853,18516.267,12372.9567,18608.8639,20949.5653,,,,,
327.4349,15251.0999,26397.9781,17918.7915,12359.5219,19253.9559,19712.5375,,,,,
327.4359,14404.7878,25137.1338,17359.5503,11726.3783,17999.5429,19710.7672,,,,,
327.4369,15904.9476,26091.2771,16651.3546,11079.7201,20396.8231,19547.1684,,,,,
327.4379,14869.7237,23799.5514,19054.1592,11676.961,20619.5321,19313.4832,,,,,
327.4389,13641.0513,23928.4668,17230.7473,11497.7449,17866.1817,19905.3524,,,,,
327.4399,13538.0764,22354.9131,18828.8323,10546.6062,17967.6433,17595.9104,,,,,
327.4409,14182.1809,22169.4875,17998.7278,10274.5089,17652.84,18115.5759,,,,,
327.4419,13703.4398,21157.1775,16715.5379,10229.0419,17055.3138,19002.5593,,,,,
327.4429,12447.7564,19771.0402,19028.9059,10718.697,17094.6873,17010.8514,,,,,
327.4439,12621.583,18610.2425,19059.1637,10176.7987,17520.5228,17908.7984,,,,,
327.4449,11713.3176,17908.9275,19804.8589,11043.3378,16674.2908,16168.886,,,,,
327.4459,10741.9507,18258.3782,18709.5967,9776.1905,15341.6706,17990.2873,,,,,
327.4469,10782.0329,18280.5145,21009.4389,9914.6159,15553.6374,16541.5347,,,,,
327.4479,10011.3079,19292.5106,20771.5778,9346.3645,15255.6686,16942.3504,,,,,
327.4489,10794.3849,15792.4203,20001.5996,9002.0501,15682.0318,15606.9607,,,,,
327.4499,10236.8651,17821.6713,22740.2582,9349.2806,15033.0219,15108.6371,,,,,
327.4509,9505.1087,14735.8336,21987.9251,9077.4387,14870.9068,15110.932,,,,,
327.4519,9343.3734,14348.8522,18487.0954,9212.4069,15467.2297,14285.0814,,,,,
327.4529,9257.9953,14879.3318,20594.3149,9609.8159,14972.8396,12489.7299,,,,,
327.4539,9819.9407,14775.6404,22811.1833,9103.4914,15315.3734,14264.3487,,,,,
327.4549,9478.9662,15011.4991,22587.6104,9152.8162,14851.2753,13119.905,,,,,
327.4559,9415.7021,15902.2156,21542.5713,8499.623,13696.2798,12301.0736,,,,,
327.4569,8249.5281,15506.779,22006.4795,8962.9406,14206.7012,13453.957,,,,,
327.4579,9131.8587,16842.561,23482.5521,8985.2018,14349.3183,12241.2747,,,,,
327.4589,8191.713,14676.6553,20289.4057,7901.7928,14374.5509,12171.6994,,,,,
327.4599,8216.386,14580.7367,24309.5833,8108.7397,12939.5712,11404.031,,,,,
327.4609,8745.3468,14460.4808,23197.7324,8912.7303,13351.3646,11249.5982,,,,,
327.4619,7572.1016,15828.2706,26468.1277,7939.7236,12854.191,11073.2029,,,,,
327.4629,8654.8664,15680.0642,26730.6326,7834.0625,12115.1482,11032.6232,,,,,
327.4639,8164.2821,15931.3617,23790.325,8598.6084,11663.9292,10634.2567,,,,,
327.4649,8175.8731,15903.4353,23401.8512,8050.0217,13819.9498,10436.6352,,,,,
327.4659,8476.8521,16740.0885,24722.0155,7086.1635,12752.3849,9795.0706,,,,,
327.4669,8300.012,16933.147,25805.0225,7521.9995,12092.2895,10611.7641,,,,,
327.4679,8891.867,20133.1158,24978.2682,6873.4941,12073.0745,9796.1489,,,,,
327.4689,7771.154,18284.4961,26265.8677,7614.7182,11949.1085,9094.5057,,,,,
327.4699,8687.3093,20328.5563,24510.8781,7891.9644,11186.8955,10103.5293,,,,,
327.4709,10238.4017,20204.2171,24567.3337,6990.3466,11492.8351,9557.7048,,,,,
327.4719,9891.542,19383.1697,25785.4475,7360.3723,11785.1377,8862.792,,,,,
327.4729,10053.5024,21148.4222,23488.1837,7435.9292,11441.3613,9057.3002,,,,,
327.4739,9635.1831,22173.7446,24223.8687,7491.9417,12656.8501,8578.0078,,,,,
327.4749,9178.3621,22969.6722,23981.4436,8066.6029,11319.73,8422.4327,,,,,
327.4759,10521.0486,24827.5959,22935.8032,7604.6078,11445.1651,8439.1002,,,,,
327.4769,10442.0458,23439.0835,23037.3554,7843.486,11033.1191,8494.5011,,,,,
327.4779,10822.4996,24592.7423,22851.1903,7365.5179,11741.4472,7583.3913,,,,,
327.4789,10816.5001,23976.4537,22814.948,8194.8952,12447.6185,8613.0062,,,,,
327.4799,10250.1448,26985.1643,22339.0619,7551.5161,12909.1753,7774.3844,,,,,
327.4809,10741.0654,24158.1064,21027.1119,7191.4907,11965.6507,7644.0626,,,,,
327.4819,12298.2646,24822.8954,21124.8808,7869.1341,12053.0282,7445.1127,,,,,
327.4829,10562.0347,23671.9972,19234.2656,7393.6856,11112.4337,8290.612,,,,,
327.4839,12885.6629,24625.1068,17977.7287,7069.3373,11537.0212,7346.9363,,,,,
327.4849,12706.2025,23821.4464,19979.8105,7865.6602,11750.8199,7183.7245,,,,,
327.4859,12178.4971,25350.5581,17792.499,7602.3618,11350.2705,7327.6403,,,,,
327.4869,12283.207,24108.0189,19059.5853,7295.3278,11580.2716,6583.5657,,,,,
327.4879,11895.4243,23070.1284,17539.9801,7636.7682,12093.1618,7195.7618,,,,,
327.4889,11884.8451,23736.2663,16544.7092,7285.226,12551.0377,7478.3674,,,,,
327.4899,12644.1835,24712.7072,15555.5653,7581.7999,11774.6996,6098.3697,,,,,
327.4909,13630.5203,20715.3246,16166.0704,8056.6008,12849.5582,6621.237,,,,,
327.4919,13124.414,22905.1027,14441.5144,6974.5257,12668.0257,7316.93,,,,,
327.4929,12734.9597,22710.9881,14227.0353,7884.8398,13120.9734,6640.1158,,,,,
327.4939,13449.134,20498.2094,13806.3804,7081.8294,12912.0936,6683.8394,,,,,
327.4949,13567.7764,20364.1513,13335.6838,7143.1426,12005.7802,6336.9654,,,,,
327.4959,13663.152,18657.9821,13346.0605,6664.1909,12626.2667,5430.1264,,,,,
327.4969,13673.627,18247.8995,12501.4472,6829.7113,14056.0748,6037.6712,,,,,
327.4979,12816.2697,16536.4694,13097.6442,6266.3409,13982.7294,5823.2406,,,,,
327.4989,11256.88,16567.2371,11984.4806,6323.7767,13369.699,5873.1332,,,,,
327.4999,11474.5832,16411.1607,11369.7506,6549.4803,12390.9458,4741.9884,,,,,
327.5009,11646.4696,15158.7222,10948.3453,6066.2341,12216.8308,5432.8986,,,,,
327.5019,12893.2593,14858.5837,10746.3242,6690.765,14152.2154,5609.1834,,,,,
327.5029,11972.4965,13512.4218,9805.6944,6390.9782,14004.7631,5209.0309,,,,,
327.5039,12705.3912,13602.5647,9917.3668,6314.5681,15027.961,6112.4222,,,,,
327.5049,11913.957,12422.0299,9518.7148,6109.3282,13586.4077,5205.8106,,,,,
327.5059,12303.0135,11206.7926,9684.5393,6000.3798,14452.1339,5297.6695,,,,,
327.5069,11359.2484,12081.9819,9828.2865,6153.1897,14281.4321,5189.4606,,,,,
327.5079,11175.0103,10889.6604,8758.4207,6219.9901,13127.5143,4548.3842,,,,,
327.5089,10203.3988,10329.4724,8295.8923,6479.3458,12908.6277,4711.2822,,,,,
327.5099,9496.0396,9735.6112,8983.4451,5642.405,14142.3001,4569.9562,,,,,
327.5109,10262.3151,8784.674,8201.0428,5592.5266,12335.9893,4531.8418,,,,,
327.5119,8963.257,9342.9095,8253.1374,6134.516,14318.1321,5026.4198,,,,,
327.5129,10006.5073,8238.5434,8145.4784,5707.6922,12813.5555,4711.0781,,,,,
327.5139,8084.084,7913.3265,7959.0736,5792.2168,11895.727,4619.1102,,,,,
327.5149,8572.3702,6754.8372,8871.0408,5716.8957,12706.4372,4505.8049,,,,,
327.5159,8646.5256,6534.0506,7437.33,6004.4636,11375.6832,4562.6913,,,,,
327.5169,7679.7524,6361.803,8409.6592,5513.9103,11463.9317,4722.8955,,,,,
327.5179,7412.0641,6102.3201,7733.0872,5522.1555,11794.4078,3895.6633,,,,,
327.5189,7391.2995,5720.3287,8091.8576,5014.1364,12405.7633,3904.2238,,,,,
327.5199,6279.0494,5396.449,8336.6925,5034.326,9440.4939,4176.0946,,,,,
327.5209,6592.8707,5484.1367,7386.4648,5376.5346,10306.4521,4239.6018,,,,,
327.5219,6685.4157,4961.3307,7427.3178,5005.4115,10031.0113,4480.1759,,,,,
327.5229,6365.3094,4660.7892,7404.1489,4702.3606,9228.0298,4678.3198,,,,,
327.5239,5511.5799,4781.4963,7695.322,4968.2969,10240.4276,4961.5353,,,,,
327.5249,5359.4704,4749.6481,7105.0443,4646.3594,8775.4678,4115.0501,,,,,
327.5259,5226.7514,4005.1239,6943.7487,4992.0791,9937.5854,4040.355,,,,,
327.5269,5846.8474,3838.4553,6958.3783,4573.8681,8008.3284,4839.7646,,,,,
327.5279,5025.9089,3623.9807,6920.3919,4708.7481,8856.3547,4775.5296,,,,,
327.5289,4930.202,3558.9839,6572.7586,4481.7193,8787.7545,4412.1335,,,,,
327.5299,3964.0281,3663.5332,6637.0429,4607.0483,8101.9795,4457.4572,,,,,
327.5309,4735.8579,3474.6068,7055.4177,4779.9509,7777.264,5250.692,,,,,
327.5319,4075.6155,3157.5103,6537.6738,4728.9509,7766.0862,4410.1476,,,,,
327.5329,3949.012,3056.0735,6743.1909,4416.8054,8051.7336,4404.2997,,,,,
327.5339,3973.5193,3265.441,6243.9892,4204.9731,8554.9037,5093.3137,,,,,
327.5349,4598.6201,2930.1075,5414.582,3952.5842,8060.7302,4835.0316,,,,,
327.5359,3577.7689,2938.7259,5600.3021,4308.215,8699.6776,5129.5707,,,,,
327.5369,3928.278,2782.642,5051.579,4142.8627,9488.9261,4343.9915,,,,,
327.5379,3754.6208,2752.4064,4973.5489,4092.8864,9330.013,4524.1459,,,,,
327.5389,3887.8826,2704.6855,5513.9687,3876.4307,8950.4653,4895.955,,,,,
327.5399,3276.1821,2612.6003,4940.9305,3888.7487,9720.7209,5274.7775,,,,,
327.5409,3779.8018,2488.1103,5067.8772,4194.8714,9405.738,5296.6684,,,,,
327.5419,3348.8487,2290.4991,4820.1461,3675.0024,9338.3616,5112.7836,,,,,
327.5429,3750.5401,2223.0785,4227.7506,3762.6374,10814.967,4473.546,,,,,
327.5439,3602.5768,2513.6166,4228.7946,3861.2447,11323.5806,5128.09,,,,,
327.5449,3071.972,2215.1174,4266.3064,3937.0627,11174.4428,5376.3939,,,,,
327.5459,3029.5586,2142.6494,4092.8962,3656.5896,11114.8327,5488.7653,,,,,
327.5469,3133.4386,2422.3479,3475.3796,3825.9216,11977.4635,5151.0009,,,,,
327.5479,3177.2045,2147.1768,3890.81,3799.1139,12135.015,6179.2212,,,,,
327.5489,3512.9314,2071.5017,3752.059,3370.8045,14628.7584,5771.3848,,,,,
327.5499,3398.5885,2279.1638,3390.0592,3351.3146,13240.8944,5357.608,,,,,
327.5509,3865.3571,1986.1234,3462.7605,3721.0151,13376.2942,5985.1562,,,,,
327.5519,3841.4997,2153.6832,3439.7888,3238.7707,13276.0772,6353.3291,,,,,
327.5529,3525.1407,2434.9746,3422.5116,3381.6281,14233.5778,6538.7601,,,,,
327.5539,3855.4209,2195.5655,3587.6298,3108.478,15716.3952,6825.1379,,,,,
327.5549,3900.1871,2037.1839,3496.9567,3037.8312,14932.9107,7019.3627,,,,,
327.5559,3924.1782,1983.0697,2966.2208,2911.5977,15350.2964,6532.7821,,,,,
327.5569,3898.606,2348.2689,3289.4865,3178.2679,14165.0877,7263.8123,,,,,
327.5579,3925.503,2193.2141,3194.8162,3182.2171,14546.9249,7598.9316,,,,,
327.5589,4433.5162,2120.5795,2983.2953,2979.7608,13856.2477,7013.0892,,,,,
327.5599,4283.5189,2205.4775,3022.199,3077.2787,17127.6349,6680.2322,,,,,
327.5609,5108.0533,2157.4996,2939.0128,2631.6143,15364.1741,7280.3287,,,,,
327.5619,4775.4559,2338.6511,2725.0847,2482.1441,16585.4489,7478.5985,,,,,
327.5629,4524.5395,1911.2118,2944.3053,2860.4128,15359.037,8049.6586,,,,,
327.5639,5246.6551,2271.7624,2891.7871,2668.5381,15182.2034,8759.9411,,,,,
327.5649,5158.516,1824.9793,2838.2405,3022.6794,15305.2001,8051.9765,,,,,
327.5659,5186.2869,1998.1883,3004.6085,3096.5698,14630.4838,8378.7495,,,,,
327.5669,5221.3787,1979.2478,2711.2334,3047.0725,13363.8126,7827.2264,,,,,
327.5679,5747.879,1910.3426,2647.461,2876.3282,14180.7545,8109.892,,,,,
327.5689,5932.0153,1738.7215,2879.8627,2640.9229,13925.5138,8530.4543,,,,,
327.5699,6248.4055,1800.3243,3145.0588,2763.6327,14558.4288,8500.237,,,,,
327.5709,6511.3559,1726.336,2875.7026,2815.4974,12267.9577,8537.8235,,,,,
327.5719,6385.9951,1752.5291,2721.3926,2717.5096,12940.0896,8869.3984,,,,,
327.5729,7624.8379,1751.5347,2747.2839,2872.4143,12572.0836,8824.9778,,,,,
327.5739,7118.0846,2060.3147,2917.9856,2923.5842,12866.8783,10421.4694,,,,,
327.5749,7906.7731,1772.6789,2916.463,2735.8085,10920.9412,9455.3874,,,,,
327.5759,7332.9438,1733.0304,2807.569,3041.2479,11627.2504,9545.2251,,,,,
327.5769,8223.524,1629.4349,3173.1993,2964.4648,12263.5644,9585.5085,,,,,
327.5779,7146.2804,2019.568,2943.0472,2951.6997,11596.4985,10907.542,,,,,
327.5789,8445.0233,1567.1492,2872.7814,2722.9226,10843.942,10821.2482,,,,,
327.5799,8667.7289,1705.303,3372.8855,2915.1896,9473.6807,11479.3218,,,,,
327.5809,8467.5919,1766.8148,2993.3603,3098.4324,9148.0365,10983.2304,,,,,
327.5819,8946.7658,1866.4396,3387.2105,3490.1178,8581.2668,11865.3031,,,,,
327.5829,8310.7711,1759.1226,3061.8285,3393.6629,8632.0263,11075.6047,,,,,
327.5839,9726.7137,1599.3867,3252.6416,3731.3346,8154.7126,11892.5963,,,,,
327.5849,10083.486,1858.8908,3076.0601,3858.6328,8577.2311,13038.9273,,,,,
327.5859,9389.6867,1663.7226,3217.5018,3796.3064,7753.1035,12200.1258,,,,,
327.5869,9093.1683,2071.0088,3377.1799,4244.4121,7476.1628,11988.8519,,,,,
327.5879,8417.3529,1755.2815,3513.426,4045.8735,6388.1356,11619.6938,,,,,
327.5889,9375.8199,1424.3869,3371.924,4114.8021,6873.5244,14162.0174,,,,,
327.5899,9085.4074,1925.4659,3056.4221,4148.9692,6836.7847,14141.9995,,,,,
327.5909,9574.6408,1655.1998,2834.1155,4490.2072,5921.9473,13619.3241,,,,,
327.5919,9196.816,1494.3486,3326.1344,4555.4214,6363.5908,11939.7072,,,,,
327.5929,10047.4372,1560.4082,3471.4477,4326.9863,6388.0946,12693.3233,,,,,
327.5939,9766.561,1466.7482,3417.9074,4597.3147,5728.5773,14294.1604,,,,,
327.5949,8848.0252,1351.8267,3404.6866,4961.425,5981.5449,13246.4444,,,,,
327.5959,9251.6935,1576.706,3262.5155,4373.6508,5400.5449,14371.6914,,,,,
327.5969,8708.4564,1724.287,3252.1934,5024.0804,5506.8958,15221.3781,,,,,
327.5979,8473.3795,1580.0525,3251.1272,5504.254,5603.7973,14783.2328,,,,,
327.5989,7831.0489,1455.8875,3749.3459,5447.289,5545.2275,15390.9921,,,,,
327.5999,7492.4495,1697.7729,3386.5237,5731.0482,5540.4839,14765.639,,,,,
327.6009,7778.5923,1550.2131,3498.236,5864.0822,5364.5531,16115.6996,,,,,
327.6019,7910.296,1135.6087,3076.5543,6023.8352,5117.0641,15046.3122,,,,,
327.6029,8079.2205,1798.2874,3430.0925,5952.2153,5056.8587,15861.4348,,,,,
327.6039,7478.6049,1465.4343,3620.056,4987.4022,4852.5502,16354.0101,,,,,
327.6049,7409.1279,1392.7551,3508.0436,5718.557,5151.0444,16936.8699,,,,,
327.6059,8225.1312,1423.5528,3462.7517,5852.9497,5580.9323,16126.4608,,,,,
327.6069,6921.9452,1739.1202,3734.8925,5558.8116,5205.5891,17321.717,,,,,
327.6079,7067.6478,1623.7533,3441.9284,5570.4645,6099.566,17728.6107,,,,,
327.6089,6592.5372,1424.1365,3882.0397,6100.0803,5686.371,16503.3681,,,,,
327.6099,6922.2118,1384.7597,3788.1217,5521.3267,5286.0059,17871.5437,,,,,
327.6109,6142.5298,1464.7311,3705.0454,5469.6681,6143.8884,17641.8644,,,,,
327.6119,5723.5411,1466.6688,3615.1012,5485.6173,6309.262,16911.8899,,,,,
327.6129,5447.0071,1478.0776,3447.0005,5370.9846,6204.4889,16212.6507,,,,,
327.6139,5891.0982,1320.6048,3759.3159,5917.4578,6174.686,16849.1516,,,,,
327.6149,5235.7294,1277.9578,3003.2477,5639.0526,6307.2824,16774.7867,,,,,
327.6159,4838.6302,1575.6407,3449.3752,5460.1108,5717.804,17472.9869,,,,,
327.6169,5546.8493,1532.1935,3693.6661,4455.6215,6419.6767,17066.9975,,,,,
327.6179,5450.562,1162.8005,3333.1315,5064.1404,6533.1844,17759.1891,,,,,
327.6189,4950.77,1567.9943,3523.0399,4680.7809,7498.3968,17209.9866,,,,,
327.6199,4564.9635,1144.3243,3417.0833,4279.1167,7157.4387,16433.3009,,,,,
327.6209,4713.2842,1395.9952,2540.0905,4533.1899,7059.8847,18897.2521,,,,,
327.6219,4420.4173,1247.2572,3237.2257,4139.1349,7302.4114,17485.708,,,,,
327.6229,4960.6248,1439.6027,3145.1253,4354.0953,7948.6828,17751.2279,,,,,
327.6239,4537.7305,1463.2619,2990.5854,4254.4789,7453.2917,16649.3065,,,,,
327.6249,4203.6458,1504.6398,2946.5899,4291.1602,7078.6132,18499.4477,,,,,
327.6259,4830.3811,1615.7775,2914.8023,3693.1759,7203.2238,17959.2399,,,,,
327.6269,4320.4599,1332.4687,2917.702,4005.6132,7105.5261,17808.495,,,,,
327.6279,3831.6205,1404.402,2891.3804,3711.4404,7631.1387,17065.6684,,,,,
327.6289,4368.2643,1418.0685,3027.5036,3649.2263,6965.8341,16345.8833,,,,,
327.6299,4062.6419,1309.5348,2685.1987,3688.5269,6701.1849,17210.9851,,,,,
327.6309,3814.7788,1176.3371,2581.9363,3710.631,6499.4459,15984.2766,,,,,
327.6319,4100.4633,1252.8682,2535.3269,3380.9151,7023.2763,17853.5672,,,,,
327.6329,3909.2237,1241.4147,2423.7405,3265.3884,6797.5149,17008.4873,,,,,
327.6339,4178.0629,1362.278,2656.222,3678.5915,7045.1575,17151.8888,,,,,
327.6349,4107.56,1197.3294,2656.475,3398.0429,6555.8534,15611.1005,,,,,
327.6359,3583.8811,1390.2788,2378.0489,3870.9474,5638.8316,18324.6357,,,,,
327.6369,3877.4253,1380.7342,2777.5848,3939.8311,6243.079,15056.2813,,,,,
327.6379,4098.5001,1341.5667,2601.3342,3756.8784,5816.5721,16567.6685,,,,,
327.6389,3615.1161,1200.4646,2213.853,3582.598,5845.8582,15513.0231,,,,,
327.6399,3305.6956,1445.5583,2412.5972,3538.0852,5722.5524,16491.6003,,,,,
327.6409,3133.7005,1315.2479,2169.9061,3805.4399,5647.7958,14986.2565,,,,,
327.6419,3458.486,1290.3194,2380.5942,3409.836,6422.3748,15056.8269,,,,,
327.6429,3284.6211,1257.6886,2393.1333,3698.4418,5578.1625,14292.735,,,,,
327.6439,3252.0306,1198.2716,2348.6292,4203.4541,5692.837,15204.9068,,,,,
327.6449,3222.114,1446.6099,2172.5297,3719.9824,5440.2703,15623.244,,,,,
327.6459,3077.3129,1426.7505,2465.2855,4054.8098,5610.396,15662.5549,,,,,
327.6469,3123.3504,1334.7907,1978.6571,3737.5438,5368.6211,15089.5175,,,,,
327.6479,2929.6871,1536.6695,2174.8382,4230.5296,5144.6493,14928.9888,,,,,
327.6489,3113.2671,1141.4827,2126.2305,4397.3974,5261.9229,13234.5256,,,,,
327.6499,2571.2481,1222.6506,2073.7679,4232.9052,5736.5158,14464.0551,,,,,
327.6509,3401.7179,1421.3337,2103.9066,4448.8443,5947.0168,13913.2805,,,,,
327.6519,2946.9374,1273.4444,2058.4359,4094.8156,6172.9597,13347.6337,,,,,
327.6529,3154.8171,1339.6631,2213.8631,4312.3644,6084.1583,12292.4295,,,,,
327.6539,3206.5404,1738.3779,2174.781,5328.7657,6027.6604,13658.2712,,,,,
327.6549,2737.5006,1571.5076,2385.8672,4709.2536,6330.3598,14118.7625,,,,,
327.6559,2595.7026,1427.9099,2608.7534,4954.9978,6499.236,13116.812,,,,,
327.6569,2620.366,1262.5091,2329.6768,5332.4868,6551.2648,14423.9766,,,,,
327.6579,3083.7186,1523.1904,2076.9964,5242.2908,6556.6922,12359.3404,,,,,
327.6589,2696.2405,1559.093,2626.5791,5065.5875,7606.6391,13499.4829,,,,,
327.6599,2760.2958,1478.421,2581.9469,5205.6071,7353.274,13401.0295,,,,,
327.6609,2212.76,1342.0881,2519.2784,5006.8592,7848.7642,13040.811,,,,,
327.6619,2407.5475,1435.7576,2966.8384,5014.0621,7052.4884,14118.6914,,,,,
327.6629,2955.6486,1631.9837,2672.1678,5266.5805,7576.5029,13808.4156,,,,,
327.6639,2854.3055,1800.9273,3262.9121,5389.2894,7805.7172,12868.4642,,,,,
327.6649,2743.4193,1989.3482,3513.0502,5526.7637,8271.7819,13221.7805,,,,,
327.6659,2570.2569,1878.2284,3432.2298,5400.6529,7864.2693,12854.791,,,,,
327.6669,2558.3067,1936.7921,3648.554,5368.4033,8219.7069,10671.0161,,,,,
327.6679,2322.8947,1627.7536,3484.909,5003.2293,7334.7676,12403.2442,,,,,
327.6689,2793.7237,2119.8489,3501.0609,4772.8698,7594.2092,11613.5038,,,,,
327.6699,2825.9379,1533.4949,3304.1838,4982.3224,8538.6622,12213.4408,,,,,
327.6709,2562.0893,2329.1276,3908.3538,5597.8489,8907.9872,12400.3115,,,,,
327.6719,2793.1363,1865.4019,3713.0941,5684.8862,8117.6296,11309.6698,,,,,
327.6729,2574.5548,1923.4324,4102.6613,5431.3671,8458.5166,11318.5248,,,,,
327.6739,2762.2723,1814.4532,3511.5777,4785.8763,7926.2883,12492.6872,,,,,
327.6749,2702.4837,2026.0568,4501.0715,4802.415,8036.1617,12500.2793,,,,,
327.6759,3116.4553,2567.5121,4295.8505,4608.498,8168.3869,11482.3452,,,,,
327.6769,2993.3736,2426.5913,4278.0738,4656.9693,8341.9227,11734.2135,,,,,
327.6779,2986.1438,2487.7483,4530.8091,4381.2289,7754.6199,12970.7912,,,,,
327.6789,2730.5008,2594.1639,4236.7847,4379.2032,8108.8936,11322.807,,,,,
327.6799,2898.7217,2766.9858,4162.3508,4703.1536,7505.1974,10847.7156,,,,,
327.6809,2737.465,2714.2045,4569.3716,4842.2118,7633.9234,11547.1628,,,,,
327.6819,3277.3698,3186.7467,4426.8207,4395.0118,8215.4015,11535.5375,,,,,
327.6829,3220.5227,3016.5504,4130.3119,4105.1163,7381.4549,11022.1095,,,,,
327.6839,3773.5865,3292.0171,3899.5188,3994.8086,7330.3916,11966.7154,,,,,
327.6849,3262.1102,2974.1121,4140.7174,3709.7213,7425.953,11646.5239,,,,,
327.6859,3296.4021,3386.213,4606.289,4253.4163,7480.4528,12897.6198,,,,,
327.6869,3416.1152,3394.2827,4409.7756,3899.6158,7285.1196,11886.9065,,,,,
327.6879,3806.0695,3653.0178,4532.2611,3616.7527,6296.4765,13249.5607,,,,,
327.6889,3378.8982,3973.6423,4637.3156,3859.6773,7006.079,11333.9766,,,,,
327.6899,3257.6693,3719.7744,4298.5658,3845.4272,6918.7425,10711.4856,,,,,
327.6909,3986.5085,3526.0994,4139.4284,4006.7167,6373.6199,11516.2136,,,,,
327.6919,3753.3481,4198.5463,3879.8413,3784.5445,6442.9736,12232.0722,,,,,
327.6929,3965.3568,4158.5629,4151.9485,3913.9298,6017.3716,13003.695,,,,,
327.6939,3740.5112,4597.0135,4071.9719,3323.426,6327.3773,12980.3236,,,,,
327.6949,4330.0024,4147.9328,4135.3051,3273.3901,6897.1807,13085.3602,,,,,
327.6959,4812.2191,4113.4934,3731.9898,3361.7617,6042.6134,10965.846,,,,,
327.6969,5415.8641,5072.7705,4520.1846,3247.582,6608.3723,12099.78,,,,,
327.6979,5154.8175,3743.3686,3900.111,3577.2307,6715.7562,11455.9073,,,,,
327.6989,5198.5817,4665.8169,4456.2623,3043.3368,6390.8109,11207.6824,,,,,
327.6999,4858.246,4609.5084,3947.8839,3484.4244,6717.3484,11555.8849,,,,,
327.7009,5017.8928,5205.2156,3256.5924,3021.8238,5854.2104,11091.9397,,,,,
327.7019,5314.4336,5017.5483,3014.4473,2961.4282,5845.2031,10774.4156,,,,,
327.7029,5423.8774,5976.3422,3709.5493,3106.4961,6172.0829,11309.3893,,,,,
327.7039,6142.7876,5453.3339,3441.4626,2926.8659,6119.4813,9197.3015,,,,,
327.7049,6017.7824,5844.4607,3479.6817,3196.0087,5813.6695,10820.5541,,,,,
327.7059,6782.5378,5982.634,3108.6755,2823.8856,5600.74,9864.2753,,,,,
327.7069,6459.3812,6064.0484,3169.4882,3473.9048,6380.588,9517.4751,,,,,
327.7079,6601.2966,6649.0585,3232.161,3734.7299,6437.3152,9532.6248,,,,,
327.7089,6747.005,5517.3319,3001.7145,3641.8562,5991.4317,8708.0881,,,,,
327.7099,6433.2179,5832.1779,3058.5308,3605.1055,6822.1129,8612.2009,,,,,
327.7109,8331.2056,5865.1473,2749.4138,3728.3369,6221.4437,7877.9815,,,,,
327.7119,7309.3588,6377.5707,3154.6075,4210.0261,6744.7619,7793.3292,,,,,
